🕚️	00, 11, 11:00, ئون بىر, سائەت, سائەت ئون بىر
🕦	11, 11:30, 30, ئوتتۇز, ئون بىر, ئون بىر يېرىم, سائەت
🌑	ئاي, قاراڭغۇ, يېڭى ئاي
🌒	ئاي, ئورغاق, پۈتەر, پۈتەر ئورغاق ئاي
🌓	ئاي, باش چارەك ئاي, چارەك
🌔	ئاي, تولار, تولار چوڭ ئاي, چوڭ
🌕️	ئاي, تولۇق, تولۇن ئاي
🌖	ئاي, يۈتەر, يۈتەر چوڭ ئاي, چوڭ
🌗	ئاخىرقى چارەك ئاي, ئاي, چارەك
🌘	ئاي, ئورغاق, يۈتەر, يۈتەر ئورغاق ئاي
🌙	ئاي, ئورغاق, ئورغاق ئاي
🌚	ئاي, يۈزلۈك يېڭى ئاي, چىراي
🌛	ئاي, يۈزلۈك باش چارەك ئاي, چارەك
🌜️	ئاي, يۈزلۈك ئاخىرقى چارەك ئاي, چارەك
🌡️	تېرمومېتىر, ھاۋارايى
☀️	ئاپتاپ, كۈن, نۇر, يورۇق
🌝	ئاي, تولۇق, يورۇق, يۈزلۈك تولۇن ئاي, چىراي
🌞	كۈن, يورۇق, يۈز, يۈزلۈك قۇياش
⭐️	ئاق ئارا يۇلتۇز, يۇلتۇز
🌟	يارقىن, يالقۇن, يورۇق, يۇلتۇز, چاقنار يۇلتۇز, چاقناش
🌠	ئاتار, ئاقار يۇلتۇز, يۇلتۇز, چۈشەر
🌌	بوشلۇق, سامان يولى
☁️	بۇلۇت, ھاۋارايى
⛅️	بۇلۇت, بۇلۇتلۇق قۇياش, قۇياش
⛈️	بۇلۇت, يامغۇر, گۈلدۈرماما, گۈلدۈرمامىلىق يامغۇر
🌤️	بۇلۇت, قۇياش, پارچە بۇلۇت ئارقىدا قۇياش
🌥️	بۇلۇت, قۇياش, چوڭ بۇلۇت ئارقىدا قۇياش
🌦️	بۇلۇت, قۇياش, يامغۇر, يامغۇرلۇق بۇلۇت ئارقىدا قۇياش
🌧️	بۇلۇت, يامغۇر, يامغۇرلۇق بۇلۇت
🌨️	بۇلۇت, سوغۇق, قار, قارلىق بۇلۇت
🌩️	بۇلۇت, چاقماق, چاقماقلىق بۇلۇت
🌪️	بۇلۇت, قۇيۇن
🌫️	بۇلۇت, تۇمان
🌬️	بۇلۇت, شامال, شامال چىراي, پۈۋلەش, چىراي
🌀	توپان, تۇتۇق, قاتتىق قۇيۇن, چۆرۈش
🌈	يامغۇر, ھەسەن-ھۈسەن
🌂	كىيىم, كۈنلۈك, يامغۇر, يېپىق كۈنلۈك
☂️	كىيىم, كۈنلۈك, يامغۇر
☔️	كىيىم, كۈنلۈك, يامغۇر, يامغۇر تامچىلاۋاتقان كۈنلۈك, چۈشۈش
⛱️	كۈن, كۈنلۈك, يامغۇر, يەردىكى كۈنلۈك
⚡️	ئېلېكتىر, توك, خەتەر, سوقۇش, يۇقىرى توك بېسىمى, چاقماق, ۋولت
❄️	سوغۇق, قار, قار ئۇچقۇنى
☃️	سوغۇق, قار, قار بوۋاي
⛄️	سوغۇق, قار, قار بوۋاي, قارسىز قار ئادەم
☄️	بوشلۇق, قۇيرۇقلۇق يۇلتۇز
🔥	ئوت, ئۇچقۇن, قورال
💧	تامچە, تەر, سوغۇق, كۈلكىلىك
🌊	ئوكيان, دولقۇن, سۇ, سۇ دولقۇنى
🎃	تەبرىكلەش, كاۋا چىراق, پانۇس, پەرىشتە بايرىمى, چىراق
🎄	تەبرىكلەش, دەرەخ, مىلاد, مىلاد دەرىخى
🎆	تەبرىكلەش, ساليۇت
🎇	ئۇچقۇن, تەبرىكلەش, ساليۇت, پارسىلداق
✨	ئۇچقۇن, يۇلتۇز, ۋالدۇر-ۋۇلدۇر
🎈	تەبرىكلەش, شار
🎉	تەبرىكلەش, سورۇن, سورۇن پارسىلدىقى, يورۇق, پارسىلداق
🎊	ئۇۋاق, توپ, تەبرىكلەش, قەغەز ئۇۋاق
🎋	تاناباتا دەرىخى, تەبرىكلەش, دەرەخ, ياپونچە, پىلاكات
🎍	بامبۇك, تەبرىكلەش, قارىغاي, قارىغاي بېزەك, ياپونچە
🎎	ئويۇنچۇق, بايرام, تەبرىكلەش, ياپونچە, ياپونچە قونچاق
🎏	بېلىق لەپ-لەپ, تەبرىكلەش, قاسقان, لەپ-لەپ
🎐	تەبرىكلەش, شامال, شامال كاناي, قوڭغۇراق, كاناي
🎑	ئاي, ئاي كۆرۈش مۇراسىمى, تەبرىكلەش, مۇراسىم
🎀	تەبرىكلەش, لېنتا
🎁	ئوراق سوۋغات, بولاق, تەبرىكلەش, سوۋغات, قاپ, قۇتا
🎗️	ئاگاھلاندۇرۇش, ئەسلەش لېنتىسى, تەبرىكلەش, لېنتا
🎟️	بېلەت, قوبۇل, قوبۇللاش بېلىتى
🎫	بېلەت, قوبۇل
🎖️	تەبرىكلەش, مېدال, ھەربى, ھەربىي مېدال
🏆️	مۇكاپات, مۇكاپات لوڭقىسى
🏅	تەنتەربىيە مېدالى, مېدال
🥇	ئالتۇن, بىرىنچى, بىرىنچىلىك مېدالى, مېدال
🥈	ئىككىنچى, ئىككىنچىلىك مېدالى, كۈمۈش, مېدال
🥉	ئۈچىنچى, ئۈچىنچىلىك مېدالى, مىس, مېدال
⚽️	توپ, پۇتبول, پۇتتوپ
⚾️	توپ, قورغانتوپ
🏀	توپ, سېۋەت, ۋاسكېتبول
🏐	ئويۇن, توپ, ۋالىبول
🏈	ئامېرىكا, ئامېرىكا پۇتبولى, توپ, پۇتبول
🏉	توپ, زەيتۇن, زەيتۇن توپ, پۇتبول
🎾	تورلۇق, توپ, چويلا توپ
🎳	ئويۇن, توپ, دومىلىما توپ
🏏	ئويۇن, توپ, كالتەكتوپ ئويۇنى, پالاقلاش
🏑	ئويۇن, توپ, كالتەك, كالتەكتوپ, يەر
🏒	ئويۇن, كالتەك, كالتەكتوپ, مۇز, مۇزتوپ
🏓	ئويۇن, توپ, تىكتاكتوپ, تەپكە, پالاق, چويلا توپ
🏸	ئويۇن, تورلۇق, قۇشقاچ, پەيتوپ
🥊	بوكس, بوكس پەلىيى, پەلىيى
🥋	تايكۋوندو, جانبازلىق, جانبازلىق كىيىمى, جۇدو, فورما, كاراتې
🥅	تور, ۋارتا, ۋارتا تورى
⛳️	ئورەكتىكى بايراق, تۆشۈك, گولف
⛸️	تېيىلىش, مۇز, مۇز تېيىلىش
🎣	بېلىق, ساپ, قارماق سېپى
🎽	تەنتەربىيە, رامكا, كۆڭلەك, يۈگۈرۈش, يۈگۈرۈش كۆڭلىكى
🎿	قار, چاڭغا
🛷	تېيىلغا, چاڭغا ھارۋا
🥌	ئويۇن, ئەگمە تاش, تاش
🎯	ئوقتام, ئويۇن, ئېتىش, بۇقا, دەل تېگىش, قارىغا, كۆز, نىشان
🎱	8, 8 لىك بىليارت, ئويۇن, بىليارت, توپ, سەككىز
🔮	توپ, خەزىنە, فانتازىيە, قورال, كىرىستال, كىرىستال توپ, چۆچەك
🎮️	ئويۇن, ئېلېكتىرونلۇق ئويۇن, تىزگىن
🕹️	ئويۇن, ئويۇن تىزگىنىكى, ئېلېكتىرونلۇق ئويۇن
🎰	ئويۇن, سېتىش, مال ساتقۇچ
🎲	ئوشۇق, ئويۇن, شىشىخال, شىشىخال ئويۇنى
♠️	ئويۇن, قارتا, قاغا
♥️	ئويۇن, تاپان, قارتا
♦️	ئويۇن, غىچ, قارتا
♣️	ئويۇن, قارتا, چىتتىر
🃏	ئويۇن, جوكېر, سىرتقى قارتا, قارتا
🀄️	ئويۇن, قىزىل, ماجاڭ, ماجاڭ قىزىل ئەجدىھا
🎴	ئويناش, ئويۇن, قارتا, ياپونچە, گۈل, گۈللۈك قارتا
🎭️	ئويۇن كۆرسىتىش, تىياتىرخانا, سەنئەت, كىنوخانا, كۆرسىتىش, ماسكا
🖼️	رامكا, رامكىلىق رەسىم, رەسىم, رەسىم سىزىش, سەنئەت, مۇزېي
🎨	بوياق تاختىسى, سىزىش, سەنئەت, مۇزېي
👓️	ئەينەك, كىيىم, كۆز, كۆزەينەك
🕶️	ئەينەك, قاراڭغۇ, كۆز, كۆزەينەك, كۈن ئەينىكى
👔	كىيىم-كېچەك, گالىستۇك
👕	كىيىم, كۆينەك, كۆڭلەك
👖	ئىشتان, شىم, كىيىم, پادىچىلار ئىشتىنى
🧣	بويۇن, شارپا
🧤	قول, پەلەي
🧥	پەلتو, چاپان
🧦	دۆۋىلىنىش, پايپاق
👗	كىيىم, كىيىم-كېچەك
👘	كىمونو, كىيىم-كېچەك
👙	ئۈزۈش, باغىرداق, كىيىم-كېچەك
👚	ئايال, ئايالچە كىيىم, كىيىم-كېچەك
👛	كىيىم-كېچەك, پۇل, ھەميان
👜	خالتا, قولسومكا, كىيىم, ھەميان
👝	خالتا, سومكا, قولبوغچا, كىيىم
🛍️	خالتا, سېتىۋېلىش, مال سېتىۋېلىش خالتىسى, مېھمانخانا
🎒	خالتا, سومكا, كىتاب بوغچىسى, مەكتەپ
👞	ئاياغ, ئەر, ئەرەنچە ئاياغ, كىيىم
👟	ئاياغ, توپ ئايىغى, تەنتەربىيە, كىيىم, يۈگۈرۈش ئايىغى
👠	ئاياغ, ئايال, ئېگىز پاشنىلىق ئاياغ, كىيىم, پاشنا
👡	ئاياغ, ئايال, ئايالچە سالقىن ئاياغ, سالقىن, كىيىم
👢	ئاياغ, ئايال, ئايالچە ئۆتۈك, ئۆتۈك, كىيىم
👑	تاج, خان, خانىش, كىيىم
👒	ئايال, ئايالچە قالپاق, قالپاق, كىيىم
🎩	ئۇزۇن قالپاق, باش, قالپاق, كىيىم
🎓️	ئوقۇش پۈتتۈرۈش, ئوقۇش پۈتتۈرۈش قالپىقى, تەبرىكلەش, شەپكە, قالپاق, كىيىم
🧢	ئۇزۇن تۇمشۇق شەپكە, قورغانتوپ قالپىقى
⛑️	بىخەتەرلىك قالپىقى, قالپاق, قوشۇش بەلگىسى, قۇتقۇزغۇچى قالپىقى, ياردەم
📿	تەسۋى, دىن, دۇئا, زەنجىر, كىيىم, مارجان
💄	لەۋسۇرۇخ, ياسىنىش, گىرىم
💍	ئالماس, ئۈزۈك
💎	ئالماس, زىننەت, گۆھەر, گۆھەر تاش
🔇	ئۈنسىز, ئۈنسىز ياڭراتقۇ, تىنچ, جىم, ياڭراتقۇ
🔈️	تۆۋەن ئۈنلۈك ياڭراتقۇ, يۇمشاق
🔉	ئارا, ئارا ئۈنلۈك ياڭراتقۇ
🔊	ئۈنلۈك, يۇقىرى ئۈنلۈك ياڭراتقۇ
📢	ئاممىۋىي ئادرېس, ئۈنلۈك, ياڭراتقۇ
📣	ئۈنلەتكۈچ, روھلىنىش
📯	سۇناي, پوچتا, پوچتا گۈدۈكى, پوچتىچىلىق
🔔	قوڭغۇراق
🔕	ئۈنسىز, ئەمەس, تىنچ, جىم, قوڭغۇراق, قىلماڭ, ياق, چەكلەنگەن, چەكلەنگەن قوڭغۇراق
🎼	مۇزىكا, مۇزىكا يازمىسى, يازما
🎵	مۇزىكا, نوتا
🎶	مۇزىكا, نوتا, نوتىلار
🎙️	ئىستۇدىيە, ئىستۇدىيە مىكروفونى, مىك, مىكروفون, مۇزىكا
🎚️	دەرىجە, دەرىجە سىيرىگۈچ, سىيرىگۈچ, مۇزىكا
🎛️	تىزگىن, تىزگىن تۇتقا, تۇتقا, مۇزىكا
🎤	كارائوكى, مىكروفون
🎧️	تاقىما تىڭشىغۇچ, تىڭشىغۇچ
📻️	رادىيو, سىن
🎷	ساز, ساكس, ساكسوفون, مۇزىكا
🎸	ساز, ساكس, گىتار
🎹	ساز, مۇزىكا, مۇزىكا تىل تاختىسى, پىيانىنو, چالغۇ
🎺	ساز, ساكس, سۇناي
🎻	ئىسكىرىپكا, ساز, ساكس
🥁	دۇمباق, مۇزىكا, چالغۇچ
📱	تېلېفون, فون, كۆچمە, يانفون
📲	ئېلىش, تېلېفون, فون, كۆرسەتكۈچ, كۆرسەتكۈچلۈك يانفون, كۆچمە, يانفون, چاقىرىش
☎️	تېلېفون
📞	ئالغۇچ, تېلېفون, تېلېفون ئالغۇچ, فون
📟️	چاقىرغۇ
📠	فاكس, فاكسچى
🔋	باتارېيە
🔌	ئېلېكتىر, توك, چاتقۇچ
💻️	خاتىرە كومپيۇتېر, شەخسىي, كومپيۇتېر
🖥️	ئۈستەل, ئۈستەل كومپيۇتېرى, كومپيۇتېر
🖨️	باسقۇچ, كومپيۇتېر
⌨️	كومپيۇتېر, كۇنۇپكا تاختىسى
🖱️	كومپيۇتېر, مائۇس
🖲️	كومپيۇتېر, مائۇس شارچىسى
💽	دىسكا, كومپيۇتېر, كومپيۇتېر دىسكىسى, كىچىك دىسكا, نۇر
💾	دىسكا, كومپيۇتېر, يۇمشاق, يۇمشاق دىسكا
💿️	cd, دىسكا, كومپيۇتېر, نۇر, نۇر دىسكا
📀	blu-ray, dvd, دىسكا, كومپيۇتېر, نۇر
🎥	كامېرا, كىنو, كىنو كامېراسى, كىنوخانا
🎞️	رامكا, فىلىم, كىنو, كىنو رامكىسى, كىنوخانا
📽️	سىن, فىلىم, فىلىم قويغۇچ, قويغۇچ, كىنو, كىنوخانا
🎬️	كىنو, چىك-چاك
📺️	تېلېۋىزور, تېلېۋىزىيە, سىن
📷️	سىن, كامېرا
📸	سىن, كامېرا, چاقماق چىراق, چىراقلىق كامېرا
📹️	سىن, سىن كامېرا, كامېرا
📼	سىن, سىنئالغۇ, سىنئالغۇ لېنتىسى, لېنتا
🔍	ئىزدەش, ئەينەك, سولغا قارىغان چوڭايتقۇچ, قورال, چوڭايتقۇچ
🔎	ئوڭغا قارىغان چوڭايتقۇچ, ئىزدەش, ئەينەك, قورال, چوڭايتقۇچ
🕯️	شام, چىراق
💡	توكلۇق, كۆزقاراش, كۈلكىلىك, لامپا, لامپۇچكا, چىراق
🔦	توك, قورال, قولچىراق, يورۇتۇش, چىراق
🏮	قاۋاق, قىزىل, قىزىل پانۇس, پانۇس, چىراق
📔	بېزەك, تاش, خاتىرە, رەڭلىك خاتىرە, كىتاب
📕	كىتاب, يېپىق, يېپىق كىتاب
📖	ئوچۇق, ئوچۇق كىتاب, كىتاب
📗	كىتاب, يېشىل, يېشىل كىتاب
📘	كىتاب, كۆك, كۆك كىتاب
📙	قىزغۇچ, قىزغۇچ كىتاب, كىتاب
📚️	كىتاب, كىتابلار
📓	خاتىرە دەپتەر
📒	خاتىرە دەپتەر, دەپتەر
📃	ئەگمە, ئەگمە بەت, بەت, پۈتۈك
📜	سىيرىش, قەغەز
📄	ئۈستىگە قارىغان بەت, قەغەز, پۈتۈك
📰	خەۋەر, قەغەز, گېزىت
🗞	ئوراق گېزىت, ئورام, خەۋەر, قەغەز, گېزىت
📑	بەتكۈچ, بەلگە, خەتكۈچ, يىغقۇچ, يىغقۇچ بەتكۈچى
🔖	بەلگە, يىغقۇچ
🏷️	خەتكۈچ
💰️	خالتا, دوللار, پۇل, پۇل خالتىسى, ھەميان
💴	ئاقچا, بانكا, تەڭگە, قەغەز پۇل, يارماق, يېن, پۇل
💵	ئاقچا, بانكا, تەڭگە, دوللار, قەغەز پۇل, يارماق, پۇل
💶	ئاقچا, بانكا, تەڭگە, قەغەز پۇل, يارماق, ياۋرو, پۇل
💷	ئاقچا, بانكا, تەڭگە, قەغەز پۇل, يارماق, پوند, پوندستېرلىڭ, پۇل
💸	ئاقچا, ئۇچۇش, بانكا, تەڭگە, قانات, قاناتلىق پۇل, قەغەز پۇل, يارماق, پۇل
💳️	ئىناۋەت, ئىناۋەتلىك كارتا, بانكا, كارتا, پۇل
💹	ئاقچا, ئۆرلەش, ئېشىش, بازار, بانكا, جەدۋەل, يۇقىرىغا, يۈزلىنىش, يېن, يېن ئاشما گىرافىكى, پۇل, گىرافىك
✉️	تورخەت, خەت, كونۋېرت
📧	تورخەت, خەت, سالام خەت
📨	ئېلخەت, تاپشۇرۇۋېلىش, تورخەت, خەت, سالامخەت, كونۋېرت, كەلگەن, كەلگەن خەت
📩	ئېلخەت, ئەۋەتكەن, تورخەت, تۆۋەن, خەت, سالامخەت, كونۋېرت, كۆرسەتكۈچ, كۆرسەتكۈچلۈك خەت, كەتكەن
📤️	ئەۋەتكەن, خەت, خەت يوللاش بەلگىسى, سالامخەت, ساندۇق, قۇتا, يوللاش ساندۇقى
📥️	بەلگە, تاپشۇرۇۋېلىش, خەت, خەت ساندۇقى, خەت كېلىش بەلگىسى, سالامخەت, ساندۇق
📦️	خالتا, ساندۇق
📫️	تۇغلانغان يېپىق خەت ساندۇقى, خەت, خەت ساندۇقى, يېپىق, پوچتا ساندۇقى
📪️	تۇغ چۈشۈرۈلگەن يېپىق خەت ساندۇقى, خەت, خەت ساندۇقى, يېپىق, پوچتا ساندۇقى, چۈشكەن
📬️	ئوچۇق, تۇغلانغان ئوچۇق خەت ساندۇقى, خەت, خەت ساندۇقى, پوچتا ساندۇقى
📭️	ئوچۇق, تۇغ چۈشۈرۈلگەن ئوچۇق خەت ساندۇقى, خەت, خەت ساندۇقى, پوچتا ساندۇقى, چۈشكەن
📮	خەت, خەت ساندۇقى, پوچتا ساندۇقى
🗳️	بېلەت, بېلەت چۈشكەن بېلەت ساندۇقى, ساندۇق
✏️	قېرىنداش
✒️	ئۇچ, قارا ئۇچ, قەلەم
🖋️	سىياھ, سىياھ قەلەم, قەلەم
🖊️	قەلەم, ماي قەلەم
🖌️	سىزىش, چوتكا
🖍️	بوياق قەلەم
📝	ئەسلەتمە, قېرىنداش
💼	سومكا, قول سومكا
📁	قىسقۇچ, ھۆججەت, ھۆججەت قىسقۇچ
📂	ئوچۇق, ئوچۇق قىسقۇچ, قىسقۇچ, ھۆججەت
🗂️	ئايرىق ساندۇق, ئىندېكس, بۆلگۈچ, كارتا
📅	كالېندار, چېسلا
📆	كالېندار, يىرتىق كالېندار
🗒️	تاختا, خاتىرە, ھالقا, ھالقىسىمان خاتىرە
🗓️	تاختا, كالېندار, ھالقا, ھالقىسىمان كالېندار
📇	ئايلانما, ئىندېكس, كارتا, كارتا كۆرسەتكۈچ
📈	ئاشما گىرافىك, ئېشىش, جەدۋەل, يۇقىرىغا, يۈزلىنىش, گىرافىك
📉	جەدۋەل, يۈزلىنىش, چۈشمە گىرافىك, چۈشۈش, گىرافىك
📊	تۈۋرۈك, تۈۋرۈكلۈك گىرافىك, جەدۋەل, گىرافىك
📋️	كېسىش تاختىسى
📌	قاداق, كۇنۇپكا
📍	قاداق, كۇنۇپكا, يۇمىلاق مىخ
📎	قەغەز قىسقۇچ
🖇️	ئۇلانما, ئۇلىنىش, قەغەز قىسقۇچ
📏	تۈز سىزغۇچ, تۈز قىر, سىزغۇچ
📐	ئۈچ بۇلۇڭلۇق سىزغۇچ, بۇلۇڭ, سىزغۇچ, يۈرۈشلۈك
✂️	قايچا, قورال, كېسىش
🗃️	ساندۇق, قەغەز ھۆججەت ساندۇقى, كارتا, ھۆججەت
🗄️	ئارخىپ, ئىشكاپ, ھۆججەت, ھۆججەت ئىشكاپى
🗑️	ئەخلەت سېۋىتى
🔒️	قۇلۇپلاق, يېپىق
🔓️	ئېچىش, قۇلۇپ, قۇلۇپسىز
🔏	ئۇچ, بوياق, قۇلۇپ, قەلەم, قەلەملىك قۇلۇپ, مەخپىيەتلىك
🔐	ئاچقۇچ, ئاچقۇچلۇق قۇلۇپ, بىخەتەر, قۇلۇپ, يېپىق
🔑	ئاچقۇچ, قۇلۇپ, پارول
🗝️	ئاچقۇچ, قۇلۇپ, كونا, كونا ئاچقۇچ, يىپ ئۇچى
🔨	بولقا, قورال
⛏️	قورال, كان, چوت
⚒️	بولقا, بولقا ۋە چوت, قورال, چوت
🛠️	بولقا, بولقا ۋە كۇلۇچ, جابدۇق, قورال, كۇلۇچ
🗡️	خەنجەر, قورال-ياراغ, پىچاق
⚔️	شەمشەر, قايچىلانما, قايچىلانما شەمشەرلەر, ياراغ
🔫	ئايلانما تاپانچا, تاپانچا, قورال, مىلتىق, ياراغ
🏹	ئوق, ئوقياچى, ئوقياچىلىق, قورال, مۆچەل, يا, يا ۋە ئوق, ياراغ, ياچاق
🛡️	قالقان, قورال
🔧	جابدۇق, قورال, كۇلۇچ
🔩	قورال, گايكا, گايكا ۋە ۋىنتا, ۋىنتا
⚙️	قورال, چىشلىق چاق
🗜️	باستۇرۇق, قورال, قىسقۇچ, قىسىش
⚖️	ئۆلچەم, ئېغىرلىق, تەڭلىك, تەڭپۇڭ, تەڭپۇڭلۇق ئۆلچىگۈچ, قورال, مۆچەل, چەل
🔗	ئۇلانما
⛓️	زەنجىر, زەنجىرلەر
⚗️	خىمىيە, قورال, ھورلاندۇرغۇچ
🔬	قورال, مىكروسكوپ, پەن
🔭	تېلېسكوپ, قورال, پەن
📡	ئانتېننا, تەخسە, سۈنئىي ھەمرا ئانتېنناسى, سۈنئىي ھەمراھ
💉	ئوكۇل, ئىشپىرىس, دوختۇر, دورا, قورال, كېسەل, يىڭنە
💊	تابلېتكا, دوختۇر, دورا, كېسەل
🚪	ئىشىك
🛏️	ئۇخلاش, كارىۋات, مېھمانخانا
🛋️	دىۋان, دىۋان ۋە چىراق, مېھمانخانا, چىراق
🚽	ھاجەتخانا
🚿	سۇ, يۇيۇنۇش
🛁	مۇنچا, يۇيۇنداق
🛒	سودىلىق, سۆرەم, مال ھارۋىسى, ھارۋا
🚬	تاماكا, تاماكا چېكىش
⚰️	ئۆلۈم, تاۋۇت
⚱️	ئۆلۈم, دەپنە, كۈل, كۈل قاچىسى, مېيىت قاچىسى
🗿	تاش ھەيكەل, موياي, چىراي, ھەيكەل
🏧	atm, ئاپتوماتىك, بانكا, پۇلئالغۇ, پۇلئالغۇ بەلگىسى
🚮	ئەخلەت, ئەخلەت قاچىسى, سېۋەتكە ئەخلەت تاشلاش بەلگىسى
🚰	ئىچىش, ئىچىملىك, ئىچىملىك سۇ, سۇ
♿️	كىرىش, مېيىپلار ھارۋىسىنىڭ بەلگىسى
🚹️	ئەر, ئەرلەر ھاجەتخانىسى, تازىلىق ئۆيى, سۇخانا, ھاجەتخانا
🚺️	ئايال, ئاياللار ھاجەتخانىسى, تازىلىق ئۆيى, سۇخانا, ھاجەتخانا
🚻	تازىلىق ئۆيى, سۇخانا, ھاجەتخانا
🚼️	ئۆزگىرىش, بوۋاق, بوۋاق بەلگىسى
🚾	تازىلىق ئۆيى, سۇ, سۇخانا, ھاجەتخانا
🛂	تىزگىن, پارول, پارول تىزگىنى
🛃	تاموژنا
🛄	ئېلىش, يۈك-تاق, يۈك-تاق ئورنى
🛅	ئىشكاپ, سومكا, قالدۇق يۈك-تاق, يۈك-تاق
⚠️	ئاگاھلاندۇرۇش
🚸	ئۆتۈش, بالا, بالىلار ئۆتۈۋاتىدۇ, قاتناش, پىيادە
⛔️	ئەمەس, قاتناش, كىرمەڭ, كىرىش, ياق, چەكلەنگەن
🚫	كىرىش, ياق, يوق, چەكلەنگەن
🚳	مىنمەڭ, مىنىش, ياق, چەكلەنگەن, ۋېلىسىپىت, ۋېلىسىپىت مىنمەڭ
🚭️	تاماكا, تاماكا چەكمەڭ, ياق, يوق, چەكلەنگەن, چەكمەڭ
🚯	ئەخلەت, ئەخلەت تاشلىماڭ, تاشلىماڭ, ياق, يوق, چەكلەنگەن
🚱	ئىچكىلى بولمايدۇ, ئىچمەڭ, ئىچىلمەس سۇ, سۇ
🚷	ماڭماڭ, ياق, يوق, پىيادە, پىيادە ماڭماڭ, چەكلەنگەن
📵	ئىشلەتمەڭ, تېلېفون, كاتەك, كۆچمە, ياق, يانفون, يانفون ئىشلەتمەڭ, يوق, چەكلەنگەن
🔞	18, ئون سەككىز, ئون سەككىزدىن تۆۋەنلەر چەكلنىدۇ, كىرمەڭ, ياش چېكى, ياق, يوق, يېشى توشمايدىغانلار, چەكلەنگەن
☢️	بەلگە, رادىيوئاكتىپ
☣️	بىيولوگىيەلىك خەتەر, بەلگە
⬆️	ئاساس, ئۈستى كۆرسەتكۈچ, شىمال, كۆرسەتكۈچ, يۆنىلىش
↗️	ئارا يۆنىلىشلىك, ئۈستى-ئوڭ كۆرسەتكۈچ, شەرقىي-شىمال, كۆرسەتكۈچ, يۆنىلىش
➡️	ئاساس, ئوڭ كۆرسەتكۈچ, شەرق, كۆرسەتكۈچ, يۆنىلىش
↘️	ئارا يۆنىلىشلىك, ئاستى ئوڭ كۆرسەتكۈچ, شەرقىي-جەنۇب, كۆرسەتكۈچ, يۆنىلىش
⬇️	ئاساس, ئاستى, ئاستى كۆرسەتكۈچ, جەنۇب, كۆرسەتكۈچ, يۆنىلىش
↙️	ئارا يۆنىلىشلىك, ئاستى سول كۆرسەتكۈچ, غەربىي-شىمال, كۆرسەتكۈچ, يۆنىلىش
⬅️	ئاساس, سول كۆرسەتكۈچ, غەرب, كۆرسەتكۈچ, يۆنىلىش
↖️	ئارا يۆنىلىشلىك, ئۈستى سول كۆرسەتكۈچ, غەربىي-شىمال, كۆرسەتكۈچ, يۆنىلىش
↕️	ئاستى-ئۈستى كۆرسەتكۈچ, كۆرسەتكۈچ
↔️	ئوڭ-سول كۆرسەتكۈچ, كۆرسەتكۈچ
↩️	سولغا ئېگىلگەن ئوڭ كۆرسەتكۈچ, كۆرسەتكۈچ
↪️	ئوڭغا ئېگىلگەن سول كۆرسەتكۈچ, كۆرسەتكۈچ
⤴️	ئۈستىگە ئېگىلگەن ئوڭ كۆرسەتكۈچ, كۆرسەتكۈچ
⤵️	ئاستى, ئاستىغا ئېگىلگەن ئوڭ كۆرسەتكۈچ, كۆرسەتكۈچ
🔃	سائەت يۆنىلىشى, سائەت يۆنىلىشىدىكى تىك كۆرسەتكۈچ, قايتا يۈكلەش, كۆرسەتكۈچ
🔄	سائەت يۆنىلىشىگە قارشى, سائەتكە قارشى, سائەتكە قارشى يۆنىلىشتىكى كۆرسەتكۈچ, قارشى, كۆرسەتكۈچ
🔙	ئارقا, ئارقا كۆرسەتكۈچ, كۆرسەتكۈچ
🔚	ئاياغ, ئاياغ كۆرسەتكۈچ, كۆرسەتكۈچ
🔛	ئوچۇق, ئوچۇق! كۆرسەتكۈچ, بەلگە, كۆرسەتكۈچ
🔜	كۆرسەتكۈچ, يېقىندا, يېقىندا دېگەن كۆرسەتكۈچ
🔝	ئۈستى, كۆرسەتكۈچ, يۇقىرى, چوققا كۆرسەتكۈچ
🛐	ئىبادەتخانا, ئېتىقاد, دىن
⚛️	ئاتوم, ئاتوم بەلگىسى, ئاتېزىم
🕉️	ئوم, دىن, ھىندى
✡️	ئىسرائىل, داۋۇت, داۋۇت يۇلتۇزى, دىن, يۇلتۇز, يەھۇدى
☸️	بۇددىست, دارما, دارما چاقى, دىن, چاق
☯️	داۋ, داۋزىم, دىن, ياڭ, يىن, يىن ياڭ
✝️	خىرىستىيان, دىن, كىرېست, لاتىن كىرېست
☦️	ئورتودوكس, خىرىستىيان, دىن, كىرېست
☪️	ئىسلام, دىن, مۇسۇلمان, يۇلتۇز ۋە ھىلال ئاي
☮️	تىنچلىق, تىنچلىق بەلگىسى
🕎	دىن, قەندىل, قەندەل, قەندەل قويغۇچ
🔯	ئالتە بۇرجەكلىك يۇلتۇز, خەزىنە, يۇلتۇز
♈️	قوشقار, مۆچەل, ھەمەل
♉️	ئۆكۈز, ئۇي, بۇقا, مۆچەل
♊️	قوشكېزەك, مۆچەل
♋️	سەرەتان, قىسقۇچپاقا, مۆچەل
♌️	شىر, مۆچەل
♍️	بۇغدايباش, مۆچەل
♎️	ئادالەت, ئۆلچەم, تەڭپۇڭ, مۆچەل, چەل
♏️	ئېشەك, ئەقرەب, مۆچەل, چايان
♐️	مۆچەل, ياچاق
♑️	ئوغلاق, ئۆچكە, مۆچەل
♒️	تۇتار, سوغلا, سۇ, مۆچەل
